Genome_ID,Gene,Reference_ID,Chromosome_or_Contig,Strand,Reference_hit_group,Start,End,HSP_count,Query_length,Query_covered_bp,Combined_query_coverage,Weighted_percent_identity,Total_bitscore,Best_evalue,Total_alignment_length,Combined_query_coverage_percent,Pass_coverage_filter
GCA_001292635.1,TRI1,TRI1|F_sporotrichioides,JXCE01000207.1,+,1,10377,12233,5,1629,1629,1.0,97.00679780085524,2755,0.0,1637,100.0,True
GCA_025258505.1,TRI9,TRI9|XM_044858471.1:1-132,CP088258.1,-,1,5475928,5476059,1,132,132,1.0,87.121,150,1.8e-36,132,100.0,True
GCA_025258505.1,TRI14,TRI14|F_graminearum_PH-1,CP088258.1,+,1,5484939,5486107,2,1116,1116,1.0,99.55284794275491,2038,0.0,1118,100.0,True
GCA_025258505.1,TRI14,TRI14|F_poae,CP088258.1,+,1,5485178,5486068,1,928,891,0.9601293103448276,87.767,1042,0.0,891,96.01293103448276,True
GCA_025258505.1,TRI17,TRI17|F_graminearum_PH-1,CP088259.1,-,1,3579909,3580665,1,756,756,1.0,99.604,1380,0.0,757,100.0,True
GCA_025258505.1,TRI20,TRI20|F_graminearum_PH-1,CP088259.1,+,1,3592957,3593654,1,749,698,0.931909212283044,99.427,1267,0.0,698,93.1909212283044,True
GCA_025258505.1,TRI21,TRI21|F_graminearum_PH-1,CP088259.1,-,1,3596271,3597064,1,827,794,0.9600967351874244,99.118,1428,0.0,794,96.00967351874245,True
GCA_025258505.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP088258.1,-,1,4695646,4697458,3,1681,1681,1.0,98.99096023738873,3014,0.0,1685,100.0,True
GCA_025258505.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP088258.1,+,1,4701735,4704251,2,2469,2467,0.9991899554475496,97.1645860672337,4173,0.0,2469,99.91899554475496,True
GCA_025258505.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP088258.1,+,1,4699000,4700369,3,1267,1267,1.0,99.29061780929867,2295,0.0,1269,100.0,True
GCA_031360185.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP079913.1,-,1,1825176,1826335,1,1681,1160,0.6900654372397382,87.672,1351,0.0,1160,69.00654372397382,False
GCA_031360185.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP079913.1,+,1,1831214,1832477,1,2469,1273,0.51559335763467,84.351,1234,0.0,1278,51.559335763467,False
GCA_031360185.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP079913.1,+,1,1828279,1829166,2,1267,837,0.6606156274664562,86.41198331346843,917,1.5199999999999998e-176,839,66.06156274664562,False
GCA_032355295.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP126884.1,+,1,312406,314158,5,1539,1539,1.0,97.86119896305897,2670,0.0,1543,100.0,True
GCA_032355295.1,TRI5,TRI5|Fusarium_graminearum,CP126885.1,+,1,5515989,5517166,2,1128,1126,0.99822695035461,95.0265159857904,1770,0.0,1126,99.822695035461,True
GCA_032355295.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP126885.1,+,1,5515989,5517168,1,1185,1185,1.0,84.228,1142,0.0,1192,100.0,True
GCA_032355295.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP126885.1,+,1,5515989,5517168,2,1128,1128,1.0,95.30160638297872,1791,0.0,1128,100.0,True
GCA_032355295.1,TRI5,TRI5|Fusarium_poae,CP126885.1,+,1,5515989,5517168,2,1134,1134,1.0,86.44377376760563,1237,0.0,1136,100.0,True
GCA_032355295.1,TRI6,TRI6|Fusarium_graminearum,CP126885.1,+,1,5512406,5513062,1,657,657,1.0,95.593,1053,0.0,658,100.0,True
GCA_032355295.1,TRI6,TRI6|Fusarium_sporotrichioides,CP126885.1,+,1,5512406,5513062,1,657,657,1.0,83.359,604,1.7999999999999998e-172,661,100.0,True
GCA_032355295.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP126885.1,+,1,5512406,5513062,1,657,657,1.0,96.049,1070,0.0,658,100.0,True
GCA_032355295.1,TRI6,TRI6|Fusarium_poae,CP126885.1,+,1,5512406,5513062,2,693,664,0.9581529581529582,87.2183007518797,756,1.9e-172,665,95.81529581529583,True
GCA_032355295.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP126885.1,-,1,5502351,5503685,1,1338,1338,1.0,88.49,1615,0.0,1338,100.0,True
GCA_032355295.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP126885.1,-,1,5502424,5503685,1,1299,1259,0.9692070823710547,89.652,1602,0.0,1266,96.92070823710547,True
GCA_032355295.1,TRI8,TRI8|Fusarium_poae,CP126885.1,-,1,5502351,5503685,1,1341,1341,1.0,80.562,1014,0.0,1353,100.0,True
GCA_032355295.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP126885.1,-,1,5521142,5522774,4,1479,1423,0.9621365787694388,93.81606957132817,2143,0.0,1423,96.21365787694388,True
GCA_032355295.1,TRI11,TRI11|Fusarium_sporotrichioides,CP126885.1,-,1,5521142,5522879,1,1722,1720,0.9988385598141696,84.668,1709,0.0,1748,99.88385598141696,True
GCA_032355295.1,TRI11,TRI11|Fusarium_pseudograminearum,CP126885.1,-,1,5521142,5522770,4,1479,1419,0.9594320486815415,93.7983974630021,2136,0.0,1419,95.94320486815415,True
GCA_032355295.1,TRI11,TRI11|Fusarium_poae,CP126885.1,-,1,5521367,5522770,3,1479,1266,0.8559837728194726,87.53939668769715,1464,0.0,1268,85.59837728194725,True
GCA_032355295.1,TRI12,TRI12|Fusarium_graminearum,CP126885.1,-,1,5523473,5525430,3,1872,1842,0.9839743589743589,91.17516892257716,2504,0.0,1847,98.3974358974359,True
GCA_032355295.1,TRI12,TRI12|Fusarium_sporotrichioides,CP126885.1,-,1,5523539,5525397,1,1902,1862,0.9789695057833859,80.192,1380,0.0,1873,97.89695057833859,True
GCA_032355295.1,TRI12,TRI12|Fusarium_pseudograminearum,CP126885.1,-,1,5523526,5525430,3,1797,1797,1.0,91.72674847307053,2499,0.0,1801,100.0,True
GCA_032355295.1,TRI12,TRI12|Fusarium_poae,CP126885.1,-,1,5524813,5525430,1,1800,615,0.3416666666666667,80.484,468,6.91e-131,620,34.166666666666664,False
GCA_032355295.1,TRI7,TRI7|Fusarium_poae,CP126885.1,+,1,5504332,5505754,2,1398,1378,0.9856938483547926,81.14148554913294,1095,0.0,1384,98.56938483547926,True
GCA_032355295.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP126885.1,+,1,5506552,5508314,4,1554,1519,0.9774774774774775,91.36094960732983,2093,0.0,1528,97.74774774774775,True
GCA_032355295.1,TRI3,TRI3|Fusarium_poae,CP126885.1,+,1,5506561,5507331,1,1560,777,0.4980769230769231,82.821,688,0.0,780,49.80769230769231,False
GCA_032355295.1,TRI4,TRI4|F_graminearum_PH-1,CP126885.1,-,1,5509486,5511229,4,1563,1556,0.9955214331413947,96.91912002567395,2613,0.0,1558,99.55214331413947,True
GCA_032355295.1,TRI4,TRI4|Fusarium_pseudograminearum,CP126885.1,-,1,5509486,5511229,4,1563,1563,1.0,97.443896485623,2670,0.0,1565,100.0,True
GCA_032355295.1,TRI4,TRI4|Fusarium_poae,CP126885.1,-,1,5509486,5510925,2,1563,1149,0.7351247600767754,86.08726782608694,1236,0.0,1150,73.51247600767753,True
GCA_032355295.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP126885.1,+,1,5517836,5519185,2,1263,1252,0.9912905779889153,94.56905591054313,1937,0.0,1252,99.12905779889152,True
GCA_032355295.1,TRI10,TRI10|Fusarium_poae,CP126885.1,+,1,5517836,5518213,1,1263,378,0.2992874109263658,88.36,455,3.75e-127,378,29.928741092636578,False
GCA_032355295.1,TRI9,TRI9|F_graminearum_PH-1,CP126885.1,-,1,5519781,5519912,1,132,132,1.0,99.242,239,3.62e-63,132,100.0,True
GCA_032355295.1,TRI9,TRI9|XM_044858471.1:1-132,CP126885.1,-,1,5519781,5519912,1,132,132,1.0,87.121,150,1.75e-36,132,100.0,True
GCA_032355295.1,TRI14,TRI14|F_graminearum_PH-1,CP126885.1,+,1,5528778,5529946,2,1116,1116,1.0,99.5524686940966,2038,0.0,1118,100.0,True
GCA_032355295.1,TRI14,TRI14|F_poae,CP126885.1,+,1,5529017,5529907,1,928,891,0.9601293103448276,87.89199999999998,1048,0.0,892,96.01293103448276,True
GCA_032355295.1,TRI17,TRI17|F_graminearum_PH-1,CP126886.1,-,1,3595461,3596216,1,756,756,1.0,99.60300000000001,1380,0.0,756,100.0,True
GCA_032355295.1,TRI20,TRI20|F_graminearum_PH-1,CP126886.1,+,1,3608499,3609196,1,749,698,0.931909212283044,98.854,1245,0.0,698,93.1909212283044,True
GCA_032355295.1,TRI21,TRI21|F_graminearum_PH-1,CP126886.1,-,1,3611808,3612601,1,827,794,0.9600967351874244,99.37,1439,0.0,794,96.00967351874245,True
GCA_032355295.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP126885.1,-,1,4695925,4697740,3,1681,1681,1.0,99.28776379821959,3043,0.0,1685,100.0,True
GCA_032355295.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP126885.1,+,1,4702023,4704539,2,2469,2467,0.9991899554475496,97.28608748481167,4189,0.0,2469,99.91899554475496,True
GCA_032355295.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP126885.1,+,1,4699288,4700657,3,1267,1267,1.0,98.89659653270292,2268,0.0,1269,100.0,True
GCA_037074405.1,TRI1,TRI1|F_pseudograminearum_CS3096,CM073624.1,+,1,356462,358216,5,1539,1539,1.0,97.2133357096565,2614,0.0,1543,100.0,True
GCA_037074405.1,TRI5,TRI5|Fusarium_graminearum,CM073625.1,+,1,5472962,5474148,2,1128,1128,1.0,100.0,2085,0.0,1128,100.0,True
GCA_037074405.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CM073625.1,+,1,5472962,5474146,1,1185,1183,0.9983122362869198,85.017,1201,0.0,1188,99.83122362869197,True
GCA_037074405.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CM073625.1,+,1,5472962,5474146,2,1128,1126,0.99822695035461,95.55981793960923,1803,0.0,1126,99.822695035461,True
GCA_037074405.1,TRI5,TRI5|Fusarium_poae,CM073625.1,+,1,5472962,5474146,2,1134,1132,0.9982363315696648,86.86066049382717,1260,0.0,1134,99.82363315696648,True
GCA_037074405.1,TRI6,TRI6|Fusarium_graminearum,CM073625.1,+,1,5469418,5470074,1,657,657,1.0,96.499,1086,0.0,657,100.0,True
GCA_037074405.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CM073625.1,+,1,5469418,5470074,1,657,657,1.0,95.282,1042,0.0,657,100.0,True
GCA_037074405.1,TRI6,TRI6|Fusarium_poae,CM073625.1,+,1,5469418,5470074,2,693,664,0.9581529581529582,87.65042168674698,773,4.12e-174,664,95.81529581529583,True
GCA_037074405.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CM073625.1,-,1,5459538,5460875,1,1338,1338,1.0,100.0,2471,0.0,1338,100.0,True
GCA_037074405.1,TRI8,TRI8|Fusarium_sporotrichioides,CM073625.1,-,1,5459538,5460875,1,1344,1344,1.0,82.114,1136,0.0,1353,100.0,True
GCA_037074405.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CM073625.1,-,1,5459604,5460875,1,1299,1266,0.9745958429561201,87.069,1430,0.0,1276,97.45958429561202,True
GCA_037074405.1,TRI8,TRI8|Fusarium_poae,CM073625.1,-,1,5459538,5460875,1,1341,1341,1.0,80.222,994,0.0,1350,100.0,True
GCA_037074405.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CM073625.1,-,1,5478062,5479697,4,1479,1431,0.9675456389452333,100.0,2645,0.0,1431,96.75456389452333,True
GCA_037074405.1,TRI11,TRI11|Fusarium_sporotrichioides,CM073625.1,-,1,5478062,5479802,1,1722,1722,1.0,84.162,1663,0.0,1749,100.0,True
GCA_037074405.1,TRI11,TRI11|Fusarium_pseudograminearum,CM073625.1,-,1,5478062,5479693,4,1479,1424,0.9628127112914131,94.4522198033708,2194,0.0,1424,96.28127112914132,True
GCA_037074405.1,TRI11,TRI11|Fusarium_poae,CM073625.1,-,1,5478289,5479693,2,1479,952,0.6436781609195402,86.97477941176471,1073,0.0,952,64.36781609195403,False
GCA_037074405.1,TRI12,TRI12|Fusarium_graminearum,CM073625.1,-,1,5480360,5482336,3,1872,1872,1.0,99.9466923076923,3454,0.0,1872,100.0,True
GCA_037074405.1,TRI12,TRI12|Fusarium_sporotrichioides,CM073625.1,-,1,5480448,5482314,1,1902,1870,0.9831756046267087,80.587,1434,0.0,1875,98.31756046267087,True
GCA_037074405.1,TRI12,TRI12|Fusarium_pseudograminearum,CM073625.1,-,1,5480441,5482336,3,1797,1791,0.996661101836394,92.57813839285713,2572,0.0,1792,99.6661101836394,True
GCA_037074405.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CM073625.1,+,1,5463787,5465554,4,1554,1517,0.9761904761904762,92.33303014416775,2172,0.0,1526,97.61904761904762,True
GCA_037074405.1,TRI3,TRI3|Fusarium_poae,CM073625.1,+,1,5463796,5464566,1,1560,777,0.4980769230769231,83.548,721,0.0,778,49.80769230769231,False
GCA_037074405.1,TRI4,TRI4|F_graminearum_PH-1,CM073625.1,-,1,5466508,5468249,4,1563,1563,1.0,100.0,2892,0.0,1565,100.0,True
GCA_037074405.1,TRI4,TRI4|Fusarium_pseudograminearum,CM073625.1,-,1,5466508,5468249,4,1563,1556,0.9955214331413947,96.47224374599102,2575,0.0,1559,99.55214331413947,True
GCA_037074405.1,TRI4,TRI4|Fusarium_poae,CM073625.1,-,1,5466508,5467945,2,1563,1142,0.7306461932181701,86.00184776902887,1223,0.0,1143,73.06461932181702,True
GCA_037074405.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CM073625.1,+,1,5474816,5476168,2,1263,1263,1.0,93.91768799368089,1912,0.0,1266,100.0,True
GCA_037074405.1,TRI10,TRI10|Fusarium_poae,CM073625.1,+,1,5474816,5476162,2,1263,1257,0.995249406175772,85.86185067513901,1340,0.0,1259,99.5249406175772,True
GCA_037074405.1,TRI9,TRI9|F_graminearum_PH-1,CM073625.1,-,1,5476764,5476895,1,132,132,1.0,100.0,244,7.85e-65,132,100.0,True
GCA_037074405.1,TRI14,TRI14|F_graminearum_PH-1,CM073625.1,+,1,5485417,5486586,2,1116,1116,1.0,100.0,2066,0.0,1118,100.0,True
GCA_037074405.1,TRI14,TRI14|F_poae,CM073625.1,+,1,5485657,5486547,1,928,891,0.9601293103448276,87.991,1053,0.0,891,96.01293103448276,True
GCA_037074405.1,TRI17,TRI17|F_graminearum_PH-1,CM073626.1,-,1,3559675,3560430,1,756,756,1.0,99.868,1391,0.0,756,100.0,True
GCA_037074405.1,TRI20,TRI20|F_graminearum_PH-1,CM073626.1,+,1,3572746,3573446,1,749,701,0.9359145527369827,99.857,1290,0.0,701,93.59145527369826,True
GCA_037074405.1,TRI21,TRI21|F_graminearum_PH-1,CM073626.1,-,1,3576060,3576853,1,827,794,0.9600967351874244,99.74799999999999,1456,0.0,794,96.00967351874245,True
GCA_037074405.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CM073625.1,-,1,4669101,4670919,3,1681,1681,1.0,100.0,3113,0.0,1685,100.0,True
GCA_037074405.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CM073625.1,+,1,4675191,4677709,2,2469,2469,1.0,99.59511614730879,4509,0.0,2471,100.0,True
GCA_037074405.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CM073625.1,+,1,4672467,4673836,3,1267,1267,1.0,99.6060646178093,2318,0.0,1269,100.0,True
GCA_037213105.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP147677.1,+,1,336530,338284,5,1539,1539,1.0,97.34286260531431,2625,0.0,1543,100.0,True
GCA_037213105.1,TRI5,TRI5|Fusarium_graminearum,CP147678.1,+,1,5396227,5397414,2,1128,1128,1.0,96.45386968085106,1863,0.0,1128,100.0,True
GCA_037213105.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP147678.1,+,1,5396227,5397412,1,1185,1183,0.9983122362869198,85.004,1201,0.0,1187,99.83122362869197,True
GCA_037213105.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP147678.1,+,1,5396227,5397412,2,1128,1126,0.99822695035461,95.38187655417407,1793,0.0,1126,99.822695035461,True
GCA_037213105.1,TRI5,TRI5|Fusarium_poae,CP147678.1,+,1,5396227,5397412,2,1134,1132,0.9982363315696648,85.96622683142101,1205,1.45e-180,1133,99.82363315696648,True
GCA_037213105.1,TRI6,TRI6|Fusarium_graminearum,CP147678.1,+,1,5392684,5393340,1,657,657,1.0,96.651,1092,0.0,657,100.0,True
GCA_037213105.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP147678.1,+,1,5392684,5393340,1,657,657,1.0,95.434,1048,0.0,657,100.0,True
GCA_037213105.1,TRI6,TRI6|Fusarium_poae,CP147678.1,+,1,5392684,5393340,2,693,664,0.9581529581529582,87.34947590361445,762,1.9099999999999997e-172,664,95.81529581529583,True
GCA_037213105.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP147678.1,-,1,5385172,5386437,1,1338,1272,0.9506726457399103,87.226,1441,0.0,1276,95.06726457399103,True
GCA_037213105.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP147678.1,-,1,5385139,5386437,1,1299,1299,1.0,97.383,2211,0.0,1299,100.0,True
GCA_037213105.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP147678.1,-,1,5401345,5402988,4,1479,1424,0.9628127112914131,94.45258497191011,2194,0.0,1424,96.28127112914132,True
GCA_037213105.1,TRI11,TRI11|Fusarium_sporotrichioides,CP147678.1,-,1,5401345,5403097,1,1722,1722,1.0,83.011,1552,0.0,1760,100.0,True
GCA_037213105.1,TRI11,TRI11|Fusarium_pseudograminearum,CP147678.1,-,1,5401345,5402993,4,1479,1429,0.9661933739012847,95.87120153953813,2314,0.0,1429,96.61933739012846,True
GCA_037213105.1,TRI11,TRI11|Fusarium_poae,CP147678.1,-,1,5401572,5402988,3,1479,1270,0.8586883029073699,86.0064858490566,1361,0.0,1272,85.86883029073698,True
GCA_037213105.1,TRI12,TRI12|Fusarium_graminearum,CP147678.1,-,1,5403649,5405629,3,1872,1855,0.9909188034188035,90.67888146551725,2469,0.0,1856,99.09188034188034,True
GCA_037213105.1,TRI12,TRI12|Fusarium_pseudograminearum,CP147678.1,-,1,5403725,5405629,3,1797,1781,0.9910962715637173,95.06191470258136,2803,0.0,1782,99.10962715637173,True
GCA_037213105.1,TRI12,TRI12|Fusarium_poae,CP147678.1,-,1,5404249,5405629,2,1800,1310,0.7277777777777777,79.42306378132119,919,8.84e-140,1317,72.77777777777777,True
GCA_037213105.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP147678.1,+,1,5387050,5388817,4,1554,1518,0.9768339768339769,95.43364187866929,2444,0.0,1533,97.68339768339769,True
GCA_037213105.1,TRI3,TRI3|Fusarium_poae,CP147678.1,+,1,5387059,5388361,2,1560,1253,0.8032051282051282,82.47026693227092,1091,2.04e-170,1255,80.32051282051282,True
GCA_037213105.1,TRI4,TRI4|F_graminearum_PH-1,CP147678.1,-,1,5389774,5391515,4,1563,1563,1.0,99.87222875399361,2881,0.0,1565,100.0,True
GCA_037213105.1,TRI4,TRI4|Fusarium_pseudograminearum,CP147678.1,-,1,5389774,5391515,4,1563,1556,0.9955214331413947,96.60045926876204,2586,0.0,1559,99.55214331413947,True
GCA_037213105.1,TRI4,TRI4|Fusarium_poae,CP147678.1,-,1,5389774,5391211,2,1563,1142,0.7306461932181701,86.1768372703412,1234,0.0,1143,73.06461932181702,True
GCA_037213105.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP147678.1,+,1,5398082,5399434,2,1263,1263,1.0,93.60227883096366,1890,0.0,1266,100.0,True
GCA_037213105.1,TRI10,TRI10|Fusarium_poae,CP147678.1,+,1,5398082,5399428,2,1263,1257,0.995249406175772,85.78277760127085,1335,0.0,1259,99.5249406175772,True
GCA_037213105.1,TRI9,TRI9|F_graminearum_PH-1,CP147678.1,-,1,5400035,5400164,1,132,130,0.9848484848484849,99.231,235,4.7e-62,130,98.48484848484848,True
GCA_037213105.1,TRI9,TRI9|XM_044858471.1:1-132,CP147678.1,-,1,5400037,5400164,1,132,128,0.9696969696969697,87.5,148,6.300000000000001e-36,128,96.96969696969697,True
GCA_037213105.1,TRI14,TRI14|F_graminearum_PH-1,CP147678.1,+,1,5408704,5409873,2,1116,1116,1.0,99.91016100178891,2060,0.0,1118,100.0,True
GCA_037213105.1,TRI14,TRI14|F_poae,CP147678.1,+,1,5408944,5409834,1,928,891,0.9601293103448276,88.103,1059,0.0,891,96.01293103448276,True
GCA_037213105.1,TRI17,TRI17|F_graminearum_PH-1,CP147679.1,-,1,3676970,3677725,1,756,756,1.0,100.0,1397,0.0,756,100.0,True
GCA_037213105.1,TRI20,TRI20|F_graminearum_PH-1,CP147679.1,+,1,3690019,3690719,1,749,701,0.9359145527369827,100.0,1295,0.0,701,93.59145527369826,True
GCA_037213105.1,TRI21,TRI21|F_graminearum_PH-1,CP147679.1,-,1,3693335,3694128,1,827,794,0.9600967351874244,100.0,1467,0.0,794,96.00967351874245,True
GCA_037213105.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP147678.1,-,1,4627805,4629621,3,1681,1681,1.0,99.7626824925816,3089,0.0,1685,100.0,True
GCA_037213105.1,TRI101,TRI101|Fusarium_graminearum_PH-1,CP147678.1,+,1,4633896,4636414,2,2469,2469,1.0,99.59532335087009,4509,0.0,2471,100.0,True
GCA_037213105.1,TRI201,TRI201|Fusarium_graminearum_PH-1,CP147678.1,+,1,4631169,4632538,3,1267,1267,1.0,99.68455634357761,2323,0.0,1269,100.0,True
GCA_037255895.1,TRI1,TRI1|F_pseudograminearum_CS3096,CP147672.1,+,1,347881,349634,5,1539,1539,1.0,97.27798250162022,2620,0.0,1543,100.0,True
GCA_037255895.1,TRI5,TRI5|Fusarium_graminearum,CP147673.1,+,1,5452521,5453707,2,1128,1128,1.0,100.0,2085,0.0,1128,100.0,True
GCA_037255895.1,TRI5,TRI5|Fsporotrichioides_NRRL3299,CP147673.1,+,1,5452521,5453705,1,1185,1183,0.9983122362869198,85.017,1201,0.0,1188,99.83122362869197,True
GCA_037255895.1,TRI5,TRI5|Fusarium_pseudograminearum_CS3096,CP147673.1,+,1,5452521,5453705,2,1128,1126,0.99822695035461,95.55981793960923,1803,0.0,1126,99.822695035461,True
GCA_037255895.1,TRI5,TRI5|Fusarium_poae,CP147673.1,+,1,5452521,5453705,2,1134,1132,0.9982363315696648,86.86066049382717,1260,0.0,1134,99.82363315696648,True
GCA_037255895.1,TRI6,TRI6|Fusarium_graminearum,CP147673.1,+,1,5448984,5449640,1,657,657,1.0,96.499,1086,0.0,657,100.0,True
GCA_037255895.1,TRI6,TRI6|Fusarium_pseudograminearum_CS3096,CP147673.1,+,1,5448984,5449640,1,657,657,1.0,95.282,1042,0.0,657,100.0,True
GCA_037255895.1,TRI6,TRI6|Fusarium_poae,CP147673.1,+,1,5448984,5449640,2,693,664,0.9581529581529582,87.65042168674698,773,4.06e-174,664,95.81529581529583,True
GCA_037255895.1,TRI8,TRI8|Fusarium_graminearum_PH-1,CP147673.1,-,1,5439173,5440510,1,1338,1338,1.0,99.776,2455,0.0,1338,100.0,True
GCA_037255895.1,TRI8,TRI8|Fusarium_sporotrichioides,CP147673.1,-,1,5439173,5440510,1,1344,1344,1.0,82.114,1136,0.0,1353,100.0,True
GCA_037255895.1,TRI8,TRI8|Fusarium_pseudograminearum_CS3096,CP147673.1,-,1,5439239,5440510,1,1299,1266,0.9745958429561201,86.912,1419,0.0,1276,97.45958429561202,True
GCA_037255895.1,TRI8,TRI8|Fusarium_poae,CP147673.1,-,1,5439173,5440510,1,1341,1341,1.0,80.222,994,0.0,1350,100.0,True
GCA_037255895.1,TRI11,TRI11|Fusarium_graminearum_PH-1,CP147673.1,-,1,5457611,5459246,4,1479,1431,0.9675456389452333,99.51095877009085,2606,0.0,1431,96.75456389452333,True
GCA_037255895.1,TRI11,TRI11|Fusarium_sporotrichioides,CP147673.1,-,1,5457611,5459351,1,1722,1722,1.0,84.057,1652,0.0,1750,100.0,True
GCA_037255895.1,TRI11,TRI11|Fusarium_pseudograminearum,CP147673.1,-,1,5457611,5459242,4,1479,1424,0.9628127112914131,94.4522198033708,2194,0.0,1424,96.28127112914132,True
GCA_037255895.1,TRI11,TRI11|Fusarium_poae,CP147673.1,-,1,5457838,5459242,2,1479,952,0.6436781609195402,86.97442436974791,1072,0.0,952,64.36781609195403,False
GCA_037255895.1,TRI12,TRI12|Fusarium_graminearum,CP147673.1,-,1,5459909,5461885,3,1872,1872,1.0,99.89341506410257,3449,0.0,1872,100.0,True
GCA_037255895.1,TRI12,TRI12|Fusarium_sporotrichioides,CP147673.1,-,1,5459997,5461863,1,1902,1870,0.9831756046267087,80.544,1428,0.0,1876,98.31756046267087,True
GCA_037255895.1,TRI12,TRI12|Fusarium_pseudograminearum,CP147673.1,-,1,5459990,5461885,3,1797,1791,0.996661101836394,92.63392857142857,2578,0.0,1792,99.6661101836394,True
GCA_037255895.1,TRI3,TRI3|Fusarium_pseudograminearum_CS3096,CP147673.1,+,1,5443357,5445120,4,1554,1517,0.9761904761904762,92.26717431192661,2167,0.0,1526,97.61904761904762,True
GCA_037255895.1,TRI3,TRI3|Fusarium_poae,CP147673.1,+,1,5443366,5444136,1,1560,777,0.4980769230769231,83.162,704,0.0,778,49.80769230769231,False
GCA_037255895.1,TRI4,TRI4|F_graminearum_PH-1,CP147673.1,-,1,5446074,5447815,4,1563,1563,1.0,99.93580575079874,2887,0.0,1565,100.0,True
GCA_037255895.1,TRI4,TRI4|Fusarium_pseudograminearum,CP147673.1,-,1,5446074,5447815,4,1563,1556,0.9955214331413947,96.40813598460551,2569,0.0,1559,99.55214331413947,True
GCA_037255895.1,TRI4,TRI4|Fusarium_poae,CP147673.1,-,1,5446074,5447511,2,1563,1142,0.7306461932181701,86.08892388451443,1229,0.0,1143,73.06461932181702,True
GCA_037255895.1,TRI10,TRI10|Fusarium_pseudograminearum_CS3096,CP147673.1,+,1,5454375,5455727,2,1263,1263,1.0,93.83851658767773,1907,0.0,1266,100.0,True
GCA_037255895.1,TRI10,TRI10|Fusarium_poae,CP147673.1,+,1,5454375,5455721,2,1263,1257,0.995249406175772,85.78277760127085,1335,0.0,1259,99.5249406175772,True
GCA_037255895.1,TRI9,TRI9|F_graminearum_PH-1,CP147673.1,-,1,5456323,5456454,1,132,132,1.0,100.0,244,7.74e-65,132,100.0,True
GCA_037255895.1,TRI14,TRI14|F_graminearum_PH-1,CP147673.1,+,1,5464976,5466144,2,1116,1116,1.0,97.85301431127013,1933,0.0,1118,100.0,True
GCA_037255895.1,TRI14,TRI14|F_poae,CP147673.1,+,1,5465215,5466105,1,928,891,0.9601293103448276,86.981,1003,0.0,891,96.01293103448276,True
GCA_037255895.1,TRI17,TRI17|F_graminearum_PH-1,CP147675.1,-,1,3555354,3556109,1,756,756,1.0,99.471,1375,0.0,756,100.0,True
GCA_037255895.1,TRI20,TRI20|F_graminearum_PH-1,CP147675.1,+,1,3568421,3569121,1,749,701,0.9359145527369827,100.0,1295,0.0,701,93.59145527369826,True
GCA_037255895.1,TRI21,TRI21|F_graminearum_PH-1,CP147675.1,-,1,3571748,3572541,1,827,794,0.9600967351874244,99.622,1450,0.0,794,96.00967351874245,True
GCA_037255895.1,TRI22,TRI22|Fusarium_graminearum_PH-1,CP147673.1,-,1,4676674,4678492,3,1681,1681,1.0,99.82229198813057,3097,0.0,1685,100.0,True
