Genome_ID,Species,Chemotype,Toxin_System,Chromosome_or_Contig,Locus_ID,Local_Locus_Number,Gene,Start,End,Strand,Gap_to_previous,Gap_to_next,Multiple_hits_for_gene,Multiple_contigs_for_gene,Representative_HSP_count,Query_length,Query_covered_bp,Combined_query_coverage_percent,Weighted_percent_identity,Total_bitscore,Best_evalue
GCA_052857265.1,Fusarium equiseti,Not reported ,TRI,JAOANM010000002.1,GCA_052857265.1|JAOANM010000002.1|L2,2,TRI5,1672703,1673879,+,,,False,False,2,1128,1114,98.75886524822694,79.99976412556053,819,7.120000000000001e-124
GCA_052857265.1,Fusarium equiseti,Not reported ,TRI,JAOANM010000017.1,GCA_052857265.1|JAOANM010000017.1|L1,1,TRI21,469098,469894,-,,,False,False,1,827,794,96.00967351874245,84.442,782,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137277.1,GCA_054553065.1|CM137277.1|L1,1,TRI1,11550678,11552431,-,,,False,False,5,1539,1539,100.0,97.80069081500648,2671,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI14,3516325,3517497,-,,3346.0,False,False,2,1116,1115,99.91039426523297,96.8667672336616,1870,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI12,3520844,3522822,+,3346.0,573.0,False,False,3,1872,1866,99.67948717948718,91.28789898450027,2547,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI11,3523396,3525137,+,573.0,1243.0,False,False,1,1722,1722,100.0,85.003,1748,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI9,3526381,3526512,+,1243.0,599.0,False,False,1,132,132,100.0,99.242,239,3.58e-63
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI10,3527112,3528461,-,599.0,671.0,False,False,2,1263,1252,99.12905779889152,94.80822444089456,1953,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI5,3529133,3530312,-,671.0,2939.0,False,False,2,1128,1128,100.0,95.478625,1802,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI6,3533252,3533908,-,2939.0,1167.0,False,False,1,657,657,100.0,95.745,1059,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI4,3535076,3536814,+,1167.0,982.0,False,False,4,1563,1563,100.0,96.61325111821084,2595,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI3,3537797,3539559,-,982.0,812.0,False,False,4,1554,1522,97.94079794079794,91.54816580645162,2138,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI7,3540372,3541794,-,812.0,647.0,False,False,2,1398,1375,98.35479256080114,80.76911103047895,1066,2.29e-179
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L1,1,TRI8,3542442,3543776,+,647.0,,False,False,1,1338,1338,100.0,88.358,1604,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L2,2,TRI101,4308764,4311281,-,,1357.0,False,False,2,2469,2467,99.91899554475496,97.32795384615386,4195,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L2,2,TRI201,4312639,4313995,-,1357.0,1549.0,False,False,3,1267,1267,100.0,94.65394496855346,1956,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137278.1,GCA_054553065.1|CM137278.1|L2,2,TRI22,4315545,4317345,+,1549.0,,False,False,3,1681,1681,100.0,97.56651513353115,2868,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137279.1,GCA_054553065.1|CM137279.1|L1,1,TRI21,1799561,1800354,+,,2609.0,False,False,1,827,794,96.00967351874245,98.489,1400,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137279.1,GCA_054553065.1|CM137279.1|L1,1,TRI20,1802964,1803664,-,2609.0,12416.0,False,False,1,749,701,93.59145527369826,99.001,1256,0.0
GCA_054553065.1,Fusarium cerealis,NIV,TRI,CM137279.1,GCA_054553065.1|CM137279.1|L1,1,TRI17,1816081,1816833,+,12416.0,,False,False,1,756,753,99.6031746031746,98.00799999999998,1308,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649229.1,GCA_900007375.1|LN649229.1|L1,1,TRI16,235907,237351,-,,,False,False,1,1482,1448,97.70580296896088,77.008,815,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L1,1,TRI22,4813654,4815336,-,,1517.0,False,False,3,1681,1557,92.62343842950624,94.10656310057657,2375,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L1,1,TRI201,4816854,4818220,+,1517.0,1384.0,False,False,3,1267,1267,100.0,90.9659897879026,1705,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L1,1,TRI101,4819605,4822069,+,1384.0,,False,False,2,2469,2414,97.77237748076143,91.60490694789084,3338,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI8,5604849,5606192,-,,676.0,False,False,1,1341,1341,100.0,91.518,1847,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI7,5606869,5608284,+,676.0,843.0,False,False,2,1398,1366,97.7110157367668,93.20180701754389,2012,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI3,5609128,5610907,+,843.0,872.0,False,False,3,1560,1397,89.55128205128206,91.5593948497854,1928,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI4,5611780,5613521,-,872.0,1149.0,False,False,3,1563,1372,87.77991042866283,93.22137973760934,2020,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI6,5614671,5615357,+,1149.0,2846.0,False,False,1,693,693,100.0,94.372,1059,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI5,5618204,5619406,+,2846.0,645.0,False,False,2,1134,1134,100.0,93.52615485564304,1693,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI10,5620052,5621391,+,645.0,614.0,False,False,2,1263,1263,100.0,92.6479090909091,1822,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI9,5622006,5622137,-,614.0,1122.0,False,False,1,132,132,100.0,95.455,211,8.23e-55
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI11,5623260,5624984,-,1122.0,579.0,False,False,1,1722,1722,100.0,86.209,1858,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI12,5625564,5627466,-,579.0,700.0,False,False,1,1902,1902,100.0,81.842,1585,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI13,5628167,5629995,-,700.0,1073.0,False,False,2,1764,1764,100.0,91.90284258210644,2470,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649230.1,GCA_900007375.1|LN649230.1|L2,2,TRI14,5631069,5631982,+,1073.0,,False,False,1,928,914,98.49137931034484,92.888,1328,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649231.1,GCA_900007375.1|LN649231.1|L1,1,TRI17,3859718,3860469,-,,11649.0,False,False,1,756,756,100.0,91.963,1055,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649231.1,GCA_900007375.1|LN649231.1|L1,1,TRI20,3872119,3872816,+,11649.0,2584.0,False,False,1,749,698,93.1909212283044,88.682,852,0.0
GCA_900007375.1,Fusarium venenatum,NP,TRI ,LN649231.1,GCA_900007375.1|LN649231.1|L1,1,TRI21,3875401,3876191,-,2584.0,,False,False,1,827,794,96.00967351874245,92.317,1125,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970332.2,GCA_900044135.1|HG970332.2|L1,1,TRI1,291505,293259,+,,,False,False,5,1539,1539,100.0,97.34282372002592,2625,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L1,1,TRI22,4624670,4626488,-,,1547.0,False,False,3,1681,1681,100.0,100.0,3113,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L1,1,TRI201,4628036,4629405,+,1547.0,1354.0,False,False,3,1267,1267,100.0,100.0,2346,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L1,1,TRI101,4630760,4633278,+,1354.0,,False,False,2,2469,2469,100.0,100.0,4564,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI8,5392461,5393798,-,,2878.0,False,False,1,1338,1338,100.0,100.0,2471,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI3,5396677,5398444,+,2878.0,953.0,False,False,4,1554,1517,97.61904761904762,92.33303014416776,2172,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI4,5399398,5401139,-,953.0,1168.0,False,False,4,1563,1563,100.0,100.0,2892,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI6,5402308,5402964,+,1168.0,2887.0,False,False,1,657,657,100.0,96.499,1086,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI5,5405852,5407038,+,2887.0,667.0,False,False,2,1128,1128,100.0,100.0,2085,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI10,5407706,5409058,+,667.0,595.0,False,False,2,1263,1263,100.0,93.91768799368089,1912,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI9,5409654,5409785,-,595.0,1167.0,False,False,1,132,132,100.0,100.0,244,7.98e-65
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI11,5410953,5412693,-,1167.0,557.0,False,False,1,1722,1722,100.0,84.162,1663,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI12,5413251,5415227,-,557.0,3080.0,False,False,3,1872,1872,100.0,100.0,3459,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970333.1,GCA_900044135.1|HG970333.1|L2,2,TRI14,5418308,5419477,+,3080.0,,False,False,2,1116,1116,100.0,100.0,2066,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970334.1,GCA_900044135.1|HG970334.1|L1,1,TRI17,3547255,3548010,-,,12318.0,False,False,1,756,756,100.0,100.0,1397,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970334.1,GCA_900044135.1|HG970334.1|L1,1,TRI20,3560329,3561029,+,12318.0,2612.0,False,False,1,749,701,93.59145527369826,100.0,1295,0.0
GCA_900044135.1,Fusarium graminearum,15-ADON,TRI,HG970334.1,GCA_900044135.1|HG970334.1|L1,1,TRI21,3563642,3564435,-,2612.0,,False,False,1,827,794,96.00967351874245,100.0,1467,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598659.1,GCA_900074845.1|LT598659.1|L1,1,TRI1,347485,349238,+,,,False,False,5,1539,1539,100.0,97.53707841866492,2642,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L1,1,TRI201,4804145,4805501,+,,,False,False,3,1267,1267,100.0,94.41811477987422,1940,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI8,5588614,5589912,-,,620.0,False,False,1,1299,1299,100.0,97.46,2217,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI3,5590533,5592301,+,620.0,1325.0,False,False,4,1554,1519,97.74774774774777,95.95824706649285,2489,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI4,5593627,5595370,-,1325.0,1164.0,False,False,4,1563,1563,100.0,97.18874568690096,2649,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI6,5596535,5597191,+,1164.0,2888.0,False,False,1,657,657,100.0,97.108,1109,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI5,5600080,5601267,+,2888.0,661.0,False,False,2,1128,1128,100.0,96.45362943262413,1863,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI10,5601929,5603281,+,661.0,596.0,False,False,2,1263,1263,100.0,94.31284439178516,1940,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI9,5603878,5604009,-,596.0,1200.0,False,False,1,132,132,100.0,99.242,239,4.09e-63
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI11,5605210,5606952,-,1200.0,550.0,False,False,1,1722,1722,100.0,83.847,1631,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI12,5607503,5609481,-,550.0,3640.0,False,False,3,1797,1795,99.88870339454648,95.04735614913744,2825,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598660.1,GCA_900074845.1|LT598660.1|L2,2,TRI14,5613122,5614290,+,3640.0,,False,False,2,1116,1116,100.0,97.2274168157424,1895,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598661.1,GCA_900074845.1|LT598661.1|L1,1,TRI17,3557186,3557938,-,,12514.0,False,False,1,756,753,99.6031746031746,98.274,1319,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598661.1,GCA_900074845.1|LT598661.1|L1,1,TRI20,3570453,3571153,+,12514.0,2608.0,False,False,1,749,701,93.59145527369826,99.001,1256,0.0
GCA_900074845.1,Fusarium culmorum,3-ADON,TRI,LT598661.1,GCA_900074845.1|LT598661.1|L1,1,TRI21,3573762,3574555,-,2608.0,,False,False,1,827,794,96.00967351874245,98.363,1395,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026474.1,GCF_000240135.3|NC_026474.1|L1,1,TRI1,282627,284381,+,,,False,False,5,1539,1539,100.0,97.34282372002592,2625,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI14,6635631,6636800,-,,3080.0,False,False,2,1116,1116,100.0,100.0,2066,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI12,6639881,6641857,+,3080.0,557.0,False,False,3,1872,1872,100.0,100.0,3459,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI11,6642415,6644155,+,557.0,1167.0,False,False,1,1722,1722,100.0,84.162,1663,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI9,6645323,6645454,+,1167.0,595.0,False,False,1,132,132,100.0,100.0,244,7.72e-65
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI10,6646050,6647402,-,595.0,667.0,False,False,2,1263,1263,100.0,93.98279414093427,1912,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI5,6648070,6649256,-,667.0,2887.0,False,False,2,1128,1128,100.0,100.0,2085,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI6,6652144,6652800,-,2887.0,1168.0,False,False,1,657,657,100.0,96.499,1086,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI4,6653969,6655710,+,1168.0,953.0,False,False,4,1563,1563,100.0,100.0,2892,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI3,6656664,6658431,-,953.0,2878.0,False,False,4,1554,1517,97.61904761904762,92.33303014416776,2172,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L1,1,TRI8,6661310,6662647,+,2878.0,,False,False,1,1338,1338,100.0,100.0,2471,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L2,2,TRI101,7421768,7424286,-,,1354.0,False,False,2,2469,2469,100.0,100.0,4564,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L2,2,TRI201,7425641,7427010,-,1354.0,1547.0,False,False,3,1267,1267,100.0,100.0,2346,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026475.1,GCF_000240135.3|NC_026475.1|L2,2,TRI22,7428558,7430376,+,1547.0,,False,False,3,1681,1681,100.0,100.0,3113,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026476.1,GCF_000240135.3|NC_026476.1|L1,1,TRI17,3546409,3547164,-,,12318.0,False,False,1,756,756,100.0,100.0,1397,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026476.1,GCF_000240135.3|NC_026476.1|L1,1,TRI20,3559483,3560183,+,12318.0,2612.0,False,False,1,749,701,93.59145527369826,100.0,1295,0.0
GCF_000240135.3,Fusarium graminearum,15-ADON,TRI,NC_026476.1,GCF_000240135.3|NC_026476.1|L1,1,TRI21,3562796,3563589,-,2612.0,,False,False,1,827,794,96.00967351874245,100.0,1467,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031951.1,GCF_000303195.2|NC_031951.1|L1,1,TRI1,249932,251686,+,,,False,False,5,1539,1539,100.0,100.0,2852,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L1,1,TRI22,4620172,4621985,-,,1530.0,False,False,3,1681,1681,100.0,97.44793768545992,2870,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L1,1,TRI201,4623516,4624889,+,1530.0,1360.0,False,False,3,1267,1267,100.0,95.28297641509434,2014,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L1,1,TRI101,4626250,4628764,+,1360.0,,False,False,2,2469,2467,99.91899554475496,96.2331057108141,4044,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI8,5414651,5415949,-,,615.0,False,False,1,1299,1299,100.0,100.0,2399,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI3,5416565,5418333,+,615.0,1169.0,False,False,4,1554,1519,97.74774774774777,99.73910104302476,2811,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI4,5419503,5421246,-,1169.0,1162.0,False,False,4,1563,1563,100.0,99.93621159974506,2894,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI6,5422409,5423065,+,1162.0,2898.0,False,False,1,657,657,100.0,100.0,1214,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI5,5425964,5427160,+,2898.0,724.0,False,False,2,1128,1128,100.0,100.0,2085,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI10,5427885,5429231,+,724.0,607.0,False,False,2,1263,1263,100.0,100.0,2340,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI9,5429839,5429970,-,607.0,1247.0,False,False,1,132,132,100.0,96.97,222,3.63e-58
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI11,5431218,5432945,-,1247.0,564.0,False,False,1,1722,1722,100.0,84.289,1668,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI12,5433510,5435484,-,564.0,3210.0,False,False,3,1797,1797,100.0,100.0,3322,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031952.1,GCF_000303195.2|NC_031952.1|L2,2,TRI14,5438695,5439867,+,3210.0,,False,False,2,1116,1115,99.91039426523297,96.50830796777082,1848,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031953.1,GCF_000303195.2|NC_031953.1|L1,1,TRI17,3565188,3565940,-,,10740.0,False,False,1,756,753,99.6031746031746,96.813,1258,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031953.1,GCF_000303195.2|NC_031953.1|L1,1,TRI20,3576681,3577381,+,10740.0,2606.0,False,False,1,749,701,93.59145527369826,96.434,1157,0.0
GCF_000303195.2,Fusarium pseudograminearum,3-ADON,TRI,NC_031953.1,GCF_000303195.2|NC_031953.1|L1,1,TRI21,3579988,3580781,-,2606.0,,False,False,1,827,794,96.00967351874245,97.229,1345,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058399.1,GCF_019609905.1|NC_058399.1|L1,1,TRI1,48396,50157,-,,,False,False,5,1536,1536,100.0,99.80702316602316,2854,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L1,1,TRI22,5062118,5063805,-,,4249.0,False,False,3,1681,1557,92.62343842950624,93.0812940422806,2285,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L1,1,TRI101,5068055,5070577,+,4249.0,,False,False,2,2469,2467,99.91899554475496,90.99360056542812,3330,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI8,5863037,5864377,-,,640.0,False,False,1,1341,1341,100.0,100.0,2477,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI7,5865018,5866463,+,640.0,1517.0,False,False,2,1398,1398,100.0,100.0,2587,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI3,5867981,5869760,+,1517.0,876.0,False,False,4,1560,1529,98.01282051282053,99.93469562377533,2822,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI4,5870637,5872378,-,876.0,1178.0,False,False,4,1563,1563,100.0,99.93621159974506,2894,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI6,5873557,5874249,+,1178.0,5060.0,False,False,1,693,693,100.0,100.0,1280,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI5,5879310,5880503,+,5060.0,697.0,False,False,2,1134,1134,100.0,100.0,2096,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI10,5881201,5882540,+,697.0,607.0,False,False,2,1263,1263,100.0,100.0,2338,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI9,5883148,5883279,-,607.0,1131.0,False,False,1,132,132,100.0,100.0,244,9.23e-65
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI11,5884411,5886143,-,1131.0,618.0,False,False,1,1722,1722,100.0,86.11,1855,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI12,5886762,5888669,-,618.0,722.0,False,False,3,1800,1799,99.94444444444444,99.94455388888888,3321,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI13,5889392,5891216,-,722.0,1071.0,False,False,2,1764,1764,100.0,100.0,3262,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058400.1,GCF_019609905.1|NC_058400.1|L2,2,TRI14,5892288,5893215,+,1071.0,,False,False,1,928,928,100.0,100.0,1714,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058401.1,GCF_019609905.1|NC_058401.1|L1,1,TRI17,4216394,4217148,-,,10572.0,False,False,1,756,741,98.015873015873,89.68299999999999,950,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058401.1,GCF_019609905.1|NC_058401.1|L1,1,TRI20,4227721,4228421,+,10572.0,2573.0,False,False,1,749,698,93.1909212283044,87.179,793,0.0
GCF_019609905.1,Fusarium poae,NIV,TRI,NC_058401.1,GCF_019609905.1|NC_058401.1|L1,1,TRI21,4230995,4231788,-,2573.0,,False,False,1,827,794,96.00967351874245,91.688,1101,0.0
GCF_020744385.1,Fusarium flagelliforme,Not reported ,TRI,NW_025763509.1,GCF_020744385.1|NW_025763509.1|L1,1,TRI22,614894,616353,-,,4566.0,False,False,2,1681,1408,83.75966686496133,88.9123220338983,1743,0.0
